project_id,street_name,limits,cnn,project_name_full,owner,description_full,dpw_project_class,facility_type,project_status,start_date,end_date,duration,facility_indicator,facility_subindicator,group_code,facility_type_description,create_date,modify_date,project_type,project_url,X,Y,latitude,longitude,location
DPW0929_PR_12,LARKIN ST,FERN ST to BUSH ST (1127 - 1199),8137000,Various Locations Pavement Renovation No 80,,,Paving,Roadway,Planned,04/16/2025 12:00:00 AM,04/15/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6007288.86496,2115317.74288,37.788670963842804,-122.41860759357985,"(37.788670963842804, -122.41860759357985)"
DPW1050_PR_36,BRYANT ST,MORRIS ST to 06TH ST (775 - 799),3288000,Various Locations Pavement Renovation No 87,,,Paving,Roadway,Planned,11/16/2025 12:00:00 AM,11/15/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6011922.34734,2110701.16233,37.77625468113945,-122.40225161747988,"(37.77625468113945, -122.40225161747988)"
DPW0090_PR_72,FILLMORE ST,FELL ST to HAYES ST (600 - 699),5537000,Joint - MTA Lead - Fillmore St Pavement Renovation,,,Paving,Roadway,Planned,05/18/2027 12:00:00 AM,05/17/2028 12:00:00 AM,365,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6003578.31303,2110549.35843,37.77536857269156,-122.43110507317422,"(37.77536857269156, -122.43110507317422)"
DPW1012_PR_352,FULTON ST,HYDE ST \ UNITED NATIONS PLZ to LARKIN ST (100 - 199),5881000,Street Resurfacing Program- BSSR Paving FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,06/30/2023 12:00:00 AM,361,Roadway Surface,,10038989,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6007990.40788,2112031.23203,37.77968647174449,-122.41594752518955,"(37.77968647174449, -122.41594752518955)"
DPW1022_PP_131,SCOTT ST,NORTH POINT ST to BEACH ST (3536 - 3664),11720000,PW StreetResurfacingPro- BSSR Pavement Prese FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,07/10/2023 12:00:00 AM,371,Roadway Surface,,10038990,Roadway Surface / Paving-Microsurfacing,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Microsurfacing,,6000690.88454,2120805.26896,37.8033645951485,-122.44182957433942,"(37.8033645951485, -122.44182957433942)"
DPW0762_PR_155,VASQUEZ AVE,WOODSIDE AVE to LAGUNA HONDA BLVD (1 - 49),13181000,Various Locations Pavement Renovation No 69,,,Paving,Roadway,Planned,12/20/2023 12:00:00 AM,12/18/2024 12:00:00 AM,364,Roadway Surface,,10038032,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5995734.957,2100104.055,37.746240882340324,-122.4574810197597,"(37.746240882340324, -122.4574810197597)"
DPW0599_PR_50,JACKSON ST,FRONT ST to BATTERY ST (200 - 299),7361000,PW Various Locations No51 Infrastructure Improvements,,1105I,Paving,Roadway,Started,11/01/2021 12:00:00 AM,11/15/2022 12:00:00 AM,379,Roadway Surface,,10033118,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6012697.94574,2118186.75171,37.7968516246719,-122.40009441867934,"(37.7968516246719, -122.40009441867934)"
DPW0684_PR_137,PENINSULA AVE,LATHROP AVE to END: 400-499 BLOCK (400 - 499),10328000,Various Locations Pavement Renovation No 61,,,Paving,Roadway,Committed,07/01/2023 12:00:00 AM,06/29/2024 12:00:00 AM,364,Roadway Surface,,10037746,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6012202.80468,2086642.44724,37.71021023097837,-122.39959187222306,"(37.71021023097837, -122.39959187222306)"
DPW1022_PP_24,FLORENCE ST,START: 1-99 BLOCK to VALLEJO ST (1 - 99),5614000,PW StreetResurfacingPro- BSSR Pavement Prese FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,07/10/2023 12:00:00 AM,371,Roadway Surface,,10038990,Roadway Surface / Paving-Microsurfacing,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Microsurfacing,,6008472.78951,2118492.99747,37.79745601599243,-122.41473617810375,"(37.79745601599243, -122.41473617810375)"
DPW1012_PR_246,TERRY A FRANCOIS BLVD,MISSION BAY BLVD to MISSION BAY BLVD (0 - 0),12532003,Street Resurfacing Program- BSSR Paving FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,06/30/2023 12:00:00 AM,361,Roadway Surface,,10038989,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6016435.2731,2108719.93399,37.771065538021205,-122.38650184717456,"(37.771065538021205, -122.38650184717456)"
DPW0938_PR_36,01ST ST,NATOMA ST to HOWARD ST (165 - 199),106000,"Front St, Sansome St, 1st St and Montgomery St Pavement Renovation",,,Paving,Roadway,Planned,04/18/2026 12:00:00 AM,04/17/2027 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6013733.49191,2115214.94864,37.7887494339306,-122.39630276505116,"(37.7887494339306, -122.39630276505116)"
DPW0686_PR_112,ULLOA ST,18TH AVE to 19TH AVE (1700 - 1799),12795000,Various Locations Pavement Renovation No 60 and Sewer Replacement,,,Paving,Roadway,Committed,04/07/2023 12:00:00 AM,04/05/2024 12:00:00 AM,364,Roadway Surface,,10037391,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5990627.18604,2098379.3069,37.74121044308414,-122.47501700564389,"(37.74121044308414, -122.47501700564389)"
DPW0633_PR_111,LELAND AVE,DELTA ST to SCHWERIN ST (300 - 335),8298000,Various Locations Pavement Renovation No 54,,,Paving,Roadway,Started,03/14/2022 12:00:00 AM,06/10/2024 12:00:00 AM,819,Roadway Surface,,10035995,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6009267.11815,2087796.48333,37.71321489999787,-122.40981964757263,"(37.71321489999787, -122.40981964757263)"
DPW0631_PR_162,19TH ST,MINNESOTA ST intersection,23645000,Various Locations Pavement Renovation No 53,,,Paving,Roadway,Committed,10/01/2022 12:00:00 AM,04/02/2024 12:00:00 AM,549,Roadway Surface,,10035251,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6015189.45628,2105316.82491,37.761652298917575,-122.39057336729948,"(37.761652298917575, -122.39057336729948)"
DPW1012_PR_295,21ST ST,LEXINGTON ST intersection,24121000,Street Resurfacing Program- BSSR Paving FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,06/30/2023 12:00:00 AM,361,Roadway Surface,,10038989,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6006551.83931,2103779.75683,37.75694889339486,-122.42033834091508,"(37.75694889339486, -122.42033834091508)"
DPW0937_PR_47,CLAYTON ST,GROVE ST intersection,26454000,Various Locations Pavement Renovation No 78,,,Paving,Roadway,Planned,02/19/2025 12:00:00 AM,02/18/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5998251.047,2110328.872,37.77445985879243,-122.44951735520159,"(37.77445985879243, -122.44951735520159)"
DPW1009_PR_5,FREDERICK ST,CLAYTON ST to BELVEDERE ST (300 - 350),5850000,Street Resurfacing Program- BSSR Paving FY 24-25,,,Paving,Roadway,Planned,08/18/2024 12:00:00 AM,08/25/2024 12:00:00 AM,7,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5998475.43276,2107585.24412,37.76693939038118,-122.44854353020692,"(37.76693939038118, -122.44854353020692)"
DPW0940_PR_36,TURK ST,BRODERICK ST to SAINT JOSEPHS AVE (1900 - 1936),12735000,Various Locations Pavement Renovation No 81,,,Paving,Roadway,Planned,05/21/2025 12:00:00 AM,05/20/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6000842.74272,2112074.69795,37.77940137483123,-122.44067745934827,"(37.77940137483123, -122.44067745934827)"
DPW0682_PR_171,19TH ST,SEWARD ST intersection,26140000,Various Locations Pavement Renovation No 59,,,Paving,Roadway,Committed,02/13/2023 12:00:00 AM,02/17/2024 12:00:00 AM,369,Roadway Surface,,10037392,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6000654.11236,2104657.50065,37.759024860308415,-122.4407978056324,"(37.759024860308415, -122.4407978056324)"
DPW0090_PR_32,FILLMORE ST,WASHINGTON ST intersection,26649000,Joint - MTA Lead - Fillmore St Pavement Renovation,,,Paving,Roadway,Planned,05/18/2027 12:00:00 AM,05/17/2028 12:00:00 AM,365,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6002753.94672,2116474.81693,37.79159163710094,-122.43438048434172,"(37.79159163710094, -122.43438048434172)"
DPW0740_PR_31,23RD AVE,TARAVAL ST intersection,23260000,Joint - SFMTA Lead - PW Taraval Street Improvement Project West Portal to Sunset Blvd,,,Paving,Roadway,Started,12/01/2021 12:00:00 AM,10/30/2023 12:00:00 AM,698,Roadway Surface,,2815J,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5989205.84129,2099010.65726,37.74286149039502,-122.47997764478747,"(37.74286149039502, -122.47997764478747)"
DPW0766_PR_147,BUCHANAN ST,ROSE ST to PAGE ST (350 - 399),3325002,Various Locations Pavement Renovation No 66,,,Paving,Roadway,Planned,01/03/2024 12:00:00 AM,01/02/2025 12:00:00 AM,365,Roadway Surface,,10037789,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6004659.19834,2109747.68547,37.7732285644689,-122.42730891789303,"(37.7732285644689, -122.42730891789303)"
DPW0683_PR_119,POST ST,TRADER VIC ALY intersection,24953000,Various Locations Pavement Renovation No 62,,,Paving,Roadway,Planned,11/13/2023 12:00:00 AM,11/11/2024 12:00:00 AM,364,Roadway Surface,,10037764,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6009092.02515,2114960.10362,37.787790324308794,-122.4123436130656,"(37.787790324308794, -122.4123436130656)"
DPW0681_PR_185,CAYUGA AVE,ROTTECK ST intersection,21782000,Various Locations Pavement Renovation No 58,,,Paving,Roadway,Committed,03/22/2023 12:00:00 AM,09/21/2024 12:00:00 AM,549,Roadway Surface,,10037256,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6003398.98973,2094479.70196,37.731234930027384,-122.43057848560491,"(37.731234930027384, -122.43057848560491)"
DPW0943_PP_64,WESTGATE DR,DARIEN WAY to MONTEREY BLVD (300 - 399),13586000,As Needed Citywide Pavement Preservation Contract 5 (General As-Needed Contract G22),,,Paving,Roadway,Committed,04/17/2023 12:00:00 AM,10/21/2025 12:00:00 AM,918,Roadway Surface,,10037345,Roadway Surface / Paving-Microsurfacing,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Microsurfacing,,5993707.837,2094682.639,37.731238383549474,-122.46409700283286,"(37.731238383549474, -122.46409700283286)"
DPW1022_PP_40,KIRKHAM ST,40TH AVE to 41ST AVE (3600 - 3699),7880000,PW StreetResurfacingPro- BSSR Pavement Prese FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,07/10/2023 12:00:00 AM,371,Roadway Surface,,10038990,Roadway Surface / Paving-Microsurfacing,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Microsurfacing,,5983570.61547,2104941.65698,37.758817352765554,-122.49990067665064,"(37.758817352765554, -122.49990067665064)"
DPW0939_PR_71,HOLLOWAY AVE,VARELA AVE to CARDENAS AVE (1551 - 1599) -- SOUTH --,6997101,"Brotherhood Way, Holloway Ave and Lake Merced Blvd Pavement Renovation",,,Paving,Roadway,Planned,08/19/2025 12:00:00 AM,08/18/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5990029.741,2090942.253,37.720755552209894,-122.47653956185307,"(37.720755552209894, -122.47653956185307)"
DPW1041_PR_7,MISSION ST,05TH ST to MINT ST (900 - 930),9097000,Joint - SFMTA MUNI Forward Lead - Mission Downtown West,,,Paving,Roadway,Planned,05/18/2025 12:00:00 AM,05/17/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6010647.77857,2112987.48707,37.78246116568279,-122.40682189397188,"(37.78246116568279, -122.40682189397188)"
DPW0670_PR_77,SUTTER ST,TAYLOR ST intersection,24958000,As-Needed Paving Contract No 13,,,Paving,Roadway,Started,05/06/2019 12:00:00 AM,12/31/2022 12:00:00 AM,1335,Roadway Surface,,2957J,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6009231.90006,2115327.70973,37.78880753012284,-122.41188565726294,"(37.78880753012284, -122.41188565726294)"
DPW0633_PR_168,10TH ST,MINNA ST intersection,24413000,Various Locations Pavement Renovation No 54,,,Paving,Roadway,Started,03/14/2022 12:00:00 AM,06/10/2024 12:00:00 AM,819,Roadway Surface,,10035995,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6008120.73002,2110264.97306,37.77484407133334,-122.41537160876179,"(37.77484407133334, -122.41537160876179)"
DPW0683_PR_68,01ST ST,FOLSOM ST to GUY PL (300 - 336),111000,Various Locations Pavement Renovation No 62,,,Paving,Roadway,Planned,11/13/2023 12:00:00 AM,11/11/2024 12:00:00 AM,364,Roadway Surface,,10037764,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6014328.33934,2114593.06877,37.787074977532825,-122.39420110674169,"(37.787074977532825, -122.39420110674169)"
DPW0761_PR_96,CLAY ST,MASON ST to SPROULE LN (1100 - 1148),4099000,Various Locations Pavement Renovation No 71,,,Paving,Roadway,Planned,05/23/2024 12:00:00 AM,05/24/2025 12:00:00 AM,366,Roadway Surface,,10037891,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6009336.14458,2117064.99075,37.79358352969155,-122.41164778264633,"(37.79358352969155, -122.41164778264633)"
DPW0681_PR_190,ONONDAGA AVE,ROSELLA CT intersection,33427000,Various Locations Pavement Renovation No 58,,,Paving,Roadway,Committed,03/22/2023 12:00:00 AM,09/21/2024 12:00:00 AM,549,Roadway Surface,,10037256,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6000844.53691,2091108.69169,37.72183386411207,-122.43916814782871,"(37.72183386411207, -122.43916814782871)"
DPW0766_PR_96,18TH ST,DOLORES ST to CHURCH ST (3700 - 3799),887000,Various Locations Pavement Renovation No 66,,,Paving,Roadway,Planned,01/03/2024 12:00:00 AM,01/02/2025 12:00:00 AM,365,Roadway Surface,,10037789,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6004597.25395,2105425.85161,37.761358345010514,-122.42721528414289,"(37.761358345010514, -122.42721528414289)"
DPW0928_PR_23,MRS. JACKSON WAY,HAHN ST \ VISITACION AVE to HAHN ST \ SUNNYDALE AVE (100 - 199),6599000,Various Locations Pavement Renovation No 74,,,Paving,Roadway,Planned,09/16/2024 12:00:00 AM,09/15/2025 12:00:00 AM,364,Roadway Surface,,10038847,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6007578.48845,2087646.90209,37.712709402236236,-122.41564556106313,"(37.712709402236236, -122.41564556106313)"
DPW1012_PR_350,09TH AVE,BALBOA ST to CABRILLO ST (600 - 699),428000,Street Resurfacing Program- BSSR Paving FY 22-23,,,Paving,Roadway,Started,07/04/2022 12:00:00 AM,06/30/2023 12:00:00 AM,361,Roadway Surface,,10038989,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5993167.92185,2111052.74819,37.776155330852355,-122.46715334883285,"(37.776155330852355, -122.46715334883285)"
DPW0936_PR_47,ASHBURY ST,FREDERICK ST to PIEDMONT ST (800 - 929),2515000,Various Locations Pavement Renovation No 75,,,Paving,Roadway,Planned,10/19/2024 12:00:00 AM,10/18/2025 12:00:00 AM,364,Roadway Surface,,10037892,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,5999157.06925,2107308.40386,37.76621820753766,-122.4461659513824,"(37.76621820753766, -122.4461659513824)"
DPW0933_PR_10,CESAR CHAVEZ ST,MISSISSIPPI ST to MISSOURI ST (1700 - 1799),2474000,Various Locations Pavement Renovation No 79,,,Paving,Roadway,Planned,03/19/2025 12:00:00 AM,03/18/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6014018.53915,2101045.62037,37.749859462759396,-122.39432406438142,"(37.749859462759396, -122.39432406438142)"
DPW0090_PR_79,FILLMORE ST,POST ST to SUTTER ST (1700 - 1799),5548000,Joint - MTA Lead - Fillmore St Pavement Renovation,,,Paving,Roadway,Planned,05/18/2027 12:00:00 AM,05/17/2028 12:00:00 AM,365,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6003056.55942,2114293.02761,37.78561817124566,-122.43317748832273,"(37.78561817124566, -122.43317748832273)"
DPW1008_PR_4,CEDAR ST,LARKIN ST to POLK ST (1 - 99),3855000,Street Resurfacing Program- BSSR Paving FY25-26,,,Paving,Roadway,Planned,08/18/2025 12:00:00 AM,08/25/2025 12:00:00 AM,7,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6007157.28154,2114516.10582,37.7864624563338,-122.41900597289074,"(37.7864624563338, -122.41900597289074)"
DPW1051_PR_32,JACKSON ST,LARKIN ST to POLK ST (1500 - 1599),7395000,Various Locations Pavement Renovation No 86,,,Paving,Roadway,Planned,10/19/2025 12:00:00 AM,10/18/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6006761.12269,2117360.03639,37.79424886914125,-122.42057853934689,"(37.79424886914125, -122.42057853934689)"
DPW0687_PR_105,CESAR CHAVEZ ST,MICHIGAN ST to ILLINOIS ST (800 - 899),2466000,"Hunters Point, Central Waterfront and Potrero Hill Area Streets Pavement Renovation",,,Paving,Roadway,Planned,07/19/2023 12:00:00 AM,07/17/2024 12:00:00 AM,364,Roadway Surface,,10037803,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6016401.68577,2101177.54927,37.750353896172655,-122.38609215287978,"(37.750353896172655, -122.38609215287978)"
DPW0933_PR_46,CLARENCE PL,TOWNSEND ST intersection,23804000,Various Locations Pavement Renovation No 79,,,Paving,Roadway,Planned,03/19/2025 12:00:00 AM,03/18/2026 12:00:00 AM,364,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6014846.00751,2111742.76066,37.779277439524854,-122.39221065646761,"(37.779277439524854, -122.39221065646761)"
DPW0599_PR_44,JACKSON ST,MONTGOMERY ST to COLUMBUS AVE (500 - 558),7367000,PW Various Locations No51 Infrastructure Improvements,,1105I,Paving,Roadway,Started,11/01/2021 12:00:00 AM,11/15/2022 12:00:00 AM,379,Roadway Surface,,10033118,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6011579.23335,2118030.36247,37.79635977912399,-122.40395443568833,"(37.79635977912399, -122.40395443568833)"
DPW0943_PP_23,OCTAVIA ST,GROVE ST to BIRCH ST (600 - 649),9886000,As Needed Citywide Pavement Preservation Contract 5 (General As-Needed Contract G22),,,Paving,Roadway,Committed,04/17/2023 12:00:00 AM,10/21/2025 12:00:00 AM,918,Roadway Surface,,10037345,Roadway Surface / Paving-Microsurfacing,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Microsurfacing,,6005402.40589,2111410.71785,37.77783685102704,-122.42485639850997,"(37.77783685102704, -122.42485639850997)"
DPW0943_PP_1,03RD AVE,LINCOLN WAY to HUGO ST (1200 - 1250),160000,As Needed Citywide Pavement Preservation Contract 5 (General As-Needed Contract G22),,,Paving,Roadway,Committed,04/17/2023 12:00:00 AM,10/21/2025 12:00:00 AM,918,Roadway Surface,,10037345,Roadway Surface / Paving-Microsurfacing,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Microsurfacing,,5995159.68473,2107207.21308,37.765711270681265,-122.45998470784374,"(37.765711270681265, -122.45998470784374)"
DPW0763_PR_99,11TH ST,HARRISON ST to 13TH ST \ BRYANT ST \ DIVISION ST (400 - 499),516000,"8th St, Clay St and Leavenworth St Pavement Renovation",,,Paving,Roadway,Planned,07/14/2024 12:00:00 AM,07/13/2025 12:00:00 AM,364,Roadway Surface,,10038034,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6009144.21767,2108487.31593,37.77002051165117,-122.41170550536016,"(37.77002051165117, -122.41170550536016)"
DPW0768_PR_113,CAPP ST,25TH ST to 26TH ST (1000 - 1099),3682000,Various Locations Pavement Renovation No 70,,,Paving,Roadway,Planned,04/20/2024 12:00:00 AM,04/19/2025 12:00:00 AM,364,Roadway Surface,,10038028,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6007428.09895,2101196.73077,37.749905830966156,-122.4171248744906,"(37.749905830966156, -122.4171248744906)"
DPW0090_PR_81,FILLMORE ST,BUSH ST to WILMOT ST (1900 - 1920),5550000,Joint - MTA Lead - Fillmore St Pavement Renovation,,,Paving,Roadway,Planned,05/18/2027 12:00:00 AM,05/17/2028 12:00:00 AM,365,Roadway Surface,,_NA,Roadway Surface / Paving-Roads Only,10/02/2022 04:15:02 AM,10/02/2022 04:15:02 AM,Paving-Roads Only,,6002973.77024,2114889.92419,37.78725240115749,-122.4335065862912,"(37.78725240115749, -122.4335065862912)"
